+FC,AddressAccuracy,AvgSpeed,BC,BL,BR,DR,DS,DU,DZ,DewPoint,FC,FG,FG+,FU,FZ,GR,GS,HZ,IC,MI,PL,PO,PR,PY,PrecipTotal,RA,ResultDir,ResultSpeed,SA,SG,SH,SN,SQ,SS,SeaLevel,StnPressure,TS,Tavg,Tmax,Tmin,UP,VA,VC,WetBulb,daylen,dist_fr_1,dist_fr_2,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,UNSPECIFIED CULEX,05,06,07,08,09,10
0.0,8,6.2073102880029385,0.0,0.0,0.6910342933431274,0.0,0.0,0.0,0.0,70.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6910342933431274,0.0,0.0,0.0,0.0,0.0,0.0,0.33332406027068223,0.3089657066568726,27.61793141331374,2.914620576005876,0.0,0.0,0.0,0.0,0.0,0.0,29.826179314133135,29.171462057600586,0.0,78.69103429334312,84.69103429334312,72.69103429334312,0.0,0.0,0.0,73.0,849.0,48.046814900656685,21.482028115531275,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.2073102880029385,0.0,0.0,0.6910342933431274,0.0,0.0,0.0,0.0,70.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6910342933431274,0.0,0.0,0.0,0.0,0.0,0.0,0.33332406027068223,0.3089657066568726,27.61793141331374,2.914620576005876,0.0,0.0,0.0,0.0,0.0,0.0,29.826179314133135,29.171462057600586,0.0,78.69103429334312,84.69103429334312,72.69103429334312,0.0,0.0,0.0,73.0,849.0,48.046814900656685,21.482028115531275,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,8,6.207208683947897,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,0.0,0.0,0.33318520139545854,0.3093043868403452,27.61860877368069,2.9144173678957936,0.0,0.0,0.0,0.0,0.0,0.0,29.826186087736808,29.171441736789582,0.0,78.69069561315966,84.69069561315968,72.69069561315965,0.0,0.0,0.0,73.00000000000001,849.0000000000001,47.81389639012485,21.411816759254357,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.207208683947897,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,0.0,0.0,0.33318520139545854,0.3093043868403452,27.61860877368069,2.9144173678957936,0.0,0.0,0.0,0.0,0.0,0.0,29.826186087736808,29.171441736789582,0.0,78.69069561315966,84.69069561315968,72.69069561315965,0.0,0.0,0.0,73.00000000000001,849.0000000000001,47.81389639012485,21.411816759254357,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.207208683947897,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,0.0,0.0,0.33318520139545854,0.3093043868403452,27.61860877368069,2.9144173678957936,0.0,0.0,0.0,0.0,0.0,0.0,29.826186087736808,29.171441736789582,0.0,78.69069561315966,84.69069561315968,72.69069561315965,0.0,0.0,0.0,73.00000000000001,849.0000000000001,47.81389639012485,21.411816759254357,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.0,8,6.207208683947897,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906956131596549,0.0,0.0,0.0,0.0,0.0,0.0,0.33318520139545854,0.3093043868403452,27.61860877368069,2.9144173678957936,0.0,0.0,0.0,0.0,0.0,0.0,29.826186087736808,29.171441736789582,0.0,78.69069561315966,84.69069561315968,72.69069561315965,0.0,0.0,0.0,73.00000000000001,849.0000000000001,47.81389639012485,21.411816759254357,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,9,6.2958432877440735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.76283582729857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588507481895725,1.0,6.618582086350712,3.972126870473932,0.0,0.0,0.0,0.0,0.0,0.0,29.882371641727016,29.192885074818957,0.3814179136492875,76.38141791364929,80.38141791364929,71.38141791364927,0.0,0.0,0.0,70.38141791364929,835.0,11.822003611253361,19.172879398157818,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,9,6.2958432877440735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.76283582729857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588507481895725,1.0,6.618582086350712,3.972126870473932,0.0,0.0,0.0,0.0,0.0,0.0,29.882371641727016,29.192885074818957,0.3814179136492875,76.38141791364929,80.38141791364929,71.38141791364927,0.0,0.0,0.0,70.38141791364929,835.0,11.822003611253361,19.172879398157818,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,9,6.2958432877440735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.76283582729857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588507481895725,1.0,6.618582086350712,3.972126870473932,0.0,0.0,0.0,0.0,0.0,0.0,29.882371641727016,29.192885074818957,0.3814179136492875,76.38141791364929,80.38141791364929,71.38141791364927,0.0,0.0,0.0,70.38141791364929,835.0,11.822003611253361,19.172879398157818,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,9,6.2958432877440735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.76283582729857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4588507481895725,1.0,6.618582086350712,3.972126870473932,0.0,0.0,0.0,0.0,0.0,0.0,29.882371641727016,29.192885074818957,0.3814179136492875,76.38141791364929,80.38141791364929,71.38141791364927,0.0,0.0,0.0,70.38141791364929,835.0,11.822003611253361,19.172879398157818,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,9,6.27892092045843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.73680141608989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45104042482696793,1.0,6.6315992919550535,3.95260106206742,0.0,0.0,0.0,0.0,0.0,0.0,29.8826319858391,29.192104042482697,0.36840070804494657,76.36840070804494,80.36840070804494,71.36840070804494,0.0,0.0,0.0,70.36840070804494,835.0,13.565470284286869,23.257125297239046,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.1882705192247895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.59733926034582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409201778103749,1.0,6.701330369827085,3.848004445259373,0.0,0.0,0.0,0.0,0.0,0.0,29.884026607396542,29.18792017781038,0.29866963017291503,76.29866963017292,80.29866963017292,71.29866963017292,0.0,0.0,0.0,70.29866963017291,835.0,9.261594960896304,21.74790190537127,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.1882705192247895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.59733926034582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409201778103749,1.0,6.701330369827085,3.848004445259373,0.0,0.0,0.0,0.0,0.0,0.0,29.884026607396542,29.18792017781038,0.29866963017291503,76.29866963017292,80.29866963017292,71.29866963017292,0.0,0.0,0.0,70.29866963017291,835.0,9.261594960896304,21.74790190537127,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,8,6.1882705192247895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,67.59733926034582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409201778103749,1.0,6.701330369827085,3.848004445259373,0.0,0.0,0.0,0.0,0.0,0.0,29.884026607396542,29.18792017781038,0.29866963017291503,76.29866963017292,80.29866963017292,71.29866963017292,0.0,0.0,0.0,70.29866963017291,835.0,9.261594960896304,21.74790190537127,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.56157392653041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.17165219466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814956583986499,1.0,6.414173902668917,4.278739145996625,0.0,0.0,0.0,0.0,0.0,0.0,29.878283478053383,29.205149565839868,0.5858260973310833,76.5858260973311,80.5858260973311,71.5858260973311,0.0,0.0,0.0,70.58582609733108,835.0000000000001,23.553810719623637,16.652337191728385,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.56157392653041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.17165219466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814956583986499,1.0,6.414173902668917,4.278739145996625,0.0,0.0,0.0,0.0,0.0,0.0,29.878283478053383,29.205149565839868,0.5858260973310833,76.5858260973311,80.5858260973311,71.5858260973311,0.0,0.0,0.0,70.58582609733108,835.0000000000001,23.553810719623637,16.652337191728385,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.56157392653041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.17165219466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814956583986499,1.0,6.414173902668917,4.278739145996625,0.0,0.0,0.0,0.0,0.0,0.0,29.878283478053383,29.205149565839868,0.5858260973310833,76.5858260973311,80.5858260973311,71.5858260973311,0.0,0.0,0.0,70.58582609733108,835.0000000000001,23.553810719623637,16.652337191728385,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.56157392653041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.17165219466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814956583986499,1.0,6.414173902668917,4.278739145996625,0.0,0.0,0.0,0.0,0.0,0.0,29.878283478053383,29.205149565839868,0.5858260973310833,76.5858260973311,80.5858260973311,71.5858260973311,0.0,0.0,0.0,70.58582609733108,835.0000000000001,23.553810719623637,16.652337191728385,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.56157392653041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.17165219466217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814956583986499,1.0,6.414173902668917,4.278739145996625,0.0,0.0,0.0,0.0,0.0,0.0,29.878283478053383,29.205149565839868,0.5858260973310833,76.5858260973311,80.5858260973311,71.5858260973311,0.0,0.0,0.0,70.58582609733108,835.0000000000001,23.553810719623637,16.652337191728385,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.6384970889181165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.2899955214125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169986564237464,1.0,6.355002239293755,4.3674966410593665,0.0,0.0,0.0,0.0,0.0,0.0,29.877100044785877,29.208699865642377,0.6449977607062439,76.64499776070625,80.64499776070625,71.64499776070623,0.0,0.0,0.0,70.64499776070625,835.0000000000001,25.817124865405756,14.209564277107159,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.6384970889181165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.2899955214125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169986564237464,1.0,6.355002239293755,4.3674966410593665,0.0,0.0,0.0,0.0,0.0,0.0,29.877100044785877,29.208699865642377,0.6449977607062439,76.64499776070625,80.64499776070625,71.64499776070623,0.0,0.0,0.0,70.64499776070625,835.0000000000001,25.817124865405756,14.209564277107159,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.698414370590927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.38217595475527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446527864265822,1.0,6.308912022622362,4.436631966066456,0.0,0.0,0.0,0.0,0.0,0.0,29.876178240452447,29.211465278642656,0.6910879773776372,76.69108797737763,80.69108797737763,71.69108797737763,0.0,0.0,0.0,70.69108797737763,834.9999999999999,27.136705000277686,12.129938160335623,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.698414370590927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.38217595475527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446527864265822,1.0,6.308912022622362,4.436631966066456,0.0,0.0,0.0,0.0,0.0,0.0,29.876178240452447,29.211465278642656,0.6910879773776372,76.69108797737763,80.69108797737763,71.69108797737763,0.0,0.0,0.0,70.69108797737763,834.9999999999999,27.136705000277686,12.129938160335623,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,8,6.698414370590927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.38217595475527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6446527864265822,1.0,6.308912022622362,4.436631966066456,0.0,0.0,0.0,0.0,0.0,0.0,29.876178240452447,29.211465278642656,0.6910879773776372,76.69108797737763,80.69108797737763,71.69108797737763,0.0,0.0,0.0,70.69108797737763,834.9999999999999,27.136705000277686,12.129938160335623,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.625757818261526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.27039664347927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111189930437816,1.0,6.364801678260364,4.352797482609454,0.0,0.0,0.0,0.0,0.0,0.0,29.87729603356521,29.20811189930438,0.6351983217396361,76.63519832173964,80.63519832173964,71.63519832173962,0.0,0.0,0.0,70.63519832173964,835.0,25.50959562110453,14.650453214101239,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.625757818261526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.27039664347927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111189930437816,1.0,6.364801678260364,4.352797482609454,0.0,0.0,0.0,0.0,0.0,0.0,29.87729603356521,29.20811189930438,0.6351983217396361,76.63519832173964,80.63519832173964,71.63519832173962,0.0,0.0,0.0,70.63519832173964,835.0,25.50959562110453,14.650453214101239,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,8,6.625757818261526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.27039664347927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111189930437816,1.0,6.364801678260364,4.352797482609454,0.0,0.0,0.0,0.0,0.0,0.0,29.87729603356521,29.20811189930438,0.6351983217396361,76.63519832173964,80.63519832173964,71.63519832173962,0.0,0.0,0.0,70.63519832173964,835.0,25.50959562110453,14.650453214101239,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.554080024868552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.16012311518239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780369345547163,1.0,6.419938442408806,4.270092336386791,0.0,0.0,0.0,0.0,0.0,0.0,29.87839876884818,29.20480369345547,0.5800615575911938,76.58006155759121,80.5800615575912,71.58006155759121,0.0,0.0,0.0,70.5800615575912,835.0,21.503136620178925,15.567302437141866,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.554080024868552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.16012311518239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780369345547163,1.0,6.419938442408806,4.270092336386791,0.0,0.0,0.0,0.0,0.0,0.0,29.87839876884818,29.20480369345547,0.5800615575911938,76.58006155759121,80.5800615575912,71.58006155759121,0.0,0.0,0.0,70.5800615575912,835.0,21.503136620178925,15.567302437141866,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.5694326217861505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.18374249505561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851227485166844,1.0,6.4081287524721935,4.2878068712917115,0.0,0.0,0.0,0.0,0.0,0.0,29.878162575049448,29.20551227485167,0.5918712475278075,76.5918712475278,80.59187124752782,71.59187124752782,0.0,0.0,0.0,70.59187124752782,835.0,26.23301555923064,18.08915023071704,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.5694326217861505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.18374249505561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851227485166844,1.0,6.4081287524721935,4.2878068712917115,0.0,0.0,0.0,0.0,0.0,0.0,29.878162575049448,29.20551227485167,0.5918712475278075,76.5918712475278,80.59187124752782,71.59187124752782,0.0,0.0,0.0,70.59187124752782,835.0,26.23301555923064,18.08915023071704,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.790948084869588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.52453551518397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6873606545551941,1.0,6.2377322424080095,4.543401636387985,0.0,0.0,0.0,0.0,0.0,0.0,29.87475464484816,29.215736065455516,0.7622677575919902,76.76226775759199,80.76226775759199,71.76226775759199,0.0,0.0,0.0,70.76226775759199,835.0,40.16675251708306,12.527005177680449,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.0,8,6.706852232235958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.39515728036301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485471841089037,1.0,6.302421359818493,4.4463679602722594,0.0,0.0,0.0,0.0,0.0,0.0,29.876048427196366,29.21185471841089,0.6975786401815062,76.6975786401815,80.6975786401815,71.6975786401815,0.0,0.0,0.0,70.6975786401815,834.9999999999999,27.797427118762386,12.051022242487617,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.706852232235958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.39515728036301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6485471841089037,1.0,6.302421359818493,4.4463679602722594,0.0,0.0,0.0,0.0,0.0,0.0,29.876048427196366,29.21185471841089,0.6975786401815062,76.6975786401815,80.6975786401815,71.6975786401815,0.0,0.0,0.0,70.6975786401815,834.9999999999999,27.797427118762386,12.051022242487617,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,9,6.823531870991665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.57466441691025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023993250730762,1.0,6.212667791544874,4.5809983126826905,0.0,0.0,0.0,0.0,0.0,0.0,29.8742533558309,29.217239932507308,0.787332208455127,76.78733220845513,80.78733220845513,71.78733220845513,0.0,0.0,0.0,70.78733220845513,834.9999999999999,37.66539275893062,10.173870457337657,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,9,6.823531870991665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.57466441691025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023993250730762,1.0,6.212667791544874,4.5809983126826905,0.0,0.0,0.0,0.0,0.0,0.0,29.8742533558309,29.217239932507308,0.787332208455127,76.78733220845513,80.78733220845513,71.78733220845513,0.0,0.0,0.0,70.78733220845513,834.9999999999999,37.66539275893062,10.173870457337657,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.849266040783619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.61425544735941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142766342078241,1.0,6.192872276320292,4.61069158551956,0.0,0.0,0.0,0.0,0.0,0.0,29.873857445526404,29.218427663420783,0.8071277236797069,76.8071277236797,80.80712772367971,71.8071277236797,0.0,0.0,0.0,70.8071277236797,834.9999999999999,36.10806469777684,8.628429463468981,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.0,8,6.849266040783619,0.0,0.0,1.0,0.0,0.0,0.0,0.0,68.61425544735941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142766342078241,1.0,6.192872276320292,4.61069158551956,0.0,0.0,0.0,0.0,0.0,0.0,29.873857445526404,29.218427663420783,0.8071277236797069,76.8071277236797,80.80712772367971,71.8071277236797,0.0,0.0,0.0,70.8071277236797,834.9999999999999,36.10806469777684,8.628429463468981,0,0,0,1,0,0,0,0,0,0,0,1,0,0
